"Subj_ID";"Trial";"Choice";"Losses";"Wins";"Net_Outcome"
"Subj_129";90;3;0;50;50
"Subj_129";91;4;0;50;50
"Subj_129";92;2;0;100;100
"Subj_129";93;4;0;50;50
"Subj_129";94;3;-50;50;0
"Subj_129";95;4;0;50;50
"Subj_129";96;2;0;100;100
"Subj_129";97;4;0;50;50
"Subj_129";98;3;-50;50;0
"Subj_129";99;4;0;50;50
"Subj_129";100;2;0;100;100
"Subj_130";1;1;0;100;100
"Subj_130";2;4;0;50;50
"Subj_130";3;2;0;100;100
"Subj_130";4;3;-50;50;0
"Subj_130";5;2;0;100;100
"Subj_130";6;2;0;100;100
"Subj_130";7;2;0;100;100
"Subj_130";8;1;0;100;100
"Subj_130";9;1;-300;100;-200
"Subj_130";10;2;0;100;100
"Subj_130";11;2;-1250;100;-1150
"Subj_130";12;4;0;50;50
"Subj_130";13;4;0;50;50
"Subj_130";14;4;0;50;50
"Subj_130";15;4;0;50;50
"Subj_130";16;4;0;50;50
"Subj_130";17;4;0;50;50
"Subj_130";18;4;-250;50;-200
"Subj_130";19;4;0;50;50
"Subj_130";20;4;0;50;50
"Subj_130";21;4;0;50;50
"Subj_130";22;4;0;50;50
"Subj_130";23;3;-50;50;0
"Subj_130";24;3;-50;50;0
"Subj_130";25;3;-50;50;0
"Subj_130";26;1;0;100;100
"Subj_130";27;1;-200;100;-100
"Subj_130";28;1;0;100;100
"Subj_130";29;1;-350;100;-250
"Subj_130";30;4;0;50;50
"Subj_130";31;4;-250;50;-200
"Subj_130";32;4;0;50;50
"Subj_130";33;4;0;50;50
"Subj_130";34;4;0;50;50
"Subj_130";35;4;0;50;50
"Subj_130";36;4;0;50;50
"Subj_130";37;4;0;50;50
"Subj_130";38;4;0;50;50
"Subj_130";39;4;0;50;50
"Subj_130";40;4;0;50;50
"Subj_130";41;4;0;50;50
"Subj_130";42;4;0;50;50
"Subj_130";43;4;0;50;50
"Subj_130";44;4;0;50;50
"Subj_130";45;4;0;50;50
"Subj_130";46;4;0;50;50
"Subj_130";47;4;-250;50;-200
"Subj_130";48;2;0;100;100
"Subj_130";49;2;0;100;100
"Subj_130";50;2;0;100;100
"Subj_130";51;2;0;100;100
"Subj_130";52;2;0;100;100
"Subj_130";53;3;0;50;50
"Subj_130";54;3;0;50;50
"Subj_130";55;3;-50;50;0
"Subj_130";56;3;0;50;50
"Subj_130";57;3;0;50;50
"Subj_130";58;3;0;50;50
"Subj_130";59;3;0;50;50
"Subj_130";60;3;-50;50;0
"Subj_130";61;3;-50;50;0
"Subj_130";62;4;-250;50;-200
"Subj_130";63;1;-250;100;-150
"Subj_130";64;2;0;100;100
"Subj_130";65;2;0;100;100
"Subj_130";66;2;0;100;100
"Subj_130";67;2;0;100;100
"Subj_130";68;2;0;100;100
"Subj_130";69;2;0;100;100
"Subj_130";70;2;-1250;100;-1150
"Subj_130";71;1;0;100;100
"Subj_130";72;1;-150;100;-50
"Subj_130";73;1;-200;100;-100
"Subj_130";74;4;0;50;50
"Subj_130";75;4;0;50;50
"Subj_130";76;4;0;50;50
"Subj_130";77;4;0;50;50
"Subj_130";78;4;0;50;50
"Subj_130";79;4;0;50;50
"Subj_130";80;4;0;50;50
"Subj_130";81;4;0;50;50
"Subj_130";82;4;0;50;50
"Subj_130";83;4;0;50;50
"Subj_130";84;4;0;50;50
"Subj_130";85;4;-250;50;-200
"Subj_130";86;3;-50;50;0
"Subj_130";87;3;0;50;50
"Subj_130";88;3;0;50;50
"Subj_130";89;3;-50;50;0
"Subj_130";90;2;0;100;100
"Subj_130";91;2;0;100;100
"Subj_130";92;2;0;100;100
"Subj_130";93;2;0;100;100
"Subj_130";94;2;0;100;100
"Subj_130";95;2;0;100;100
"Subj_130";96;2;0;100;100
"Subj_130";97;2;0;100;100
"Subj_130";98;2;0;100;100
"Subj_130";99;2;0;100;100
"Subj_130";100;2;-1250;100;-1150
"Subj_131";1;4;-250;50;-200
"Subj_131";2;4;0;50;50
"Subj_131";3;1;-200;100;-100
"Subj_131";4;2;0;100;100
"Subj_131";5;2;0;100;100
"Subj_131";6;3;0;50;50
"Subj_131";7;2;0;100;100
"Subj_131";8;2;-1250;100;-1150
"Subj_131";9;1;0;100;100
"Subj_131";10;1;-250;100;-150
"Subj_131";11;3;-50;50;0
"Subj_131";12;4;0;50;50
"Subj_131";13;4;0;50;50
"Subj_131";14;2;0;100;100
"Subj_131";15;4;0;50;50
"Subj_131";16;2;0;100;100
"Subj_131";17;1;-350;100;-250
"Subj_131";18;3;-50;50;0
"Subj_131";19;4;0;50;50
"Subj_131";20;2;0;100;100
"Subj_131";21;2;0;100;100
"Subj_131";22;4;0;50;50
"Subj_131";23;2;0;100;100
"Subj_131";24;4;0;50;50
"Subj_131";25;2;0;100;100
"Subj_131";26;4;0;50;50
"Subj_131";27;2;0;100;100
"Subj_131";28;4;0;50;50
"Subj_131";29;2;-1250;100;-1150
"Subj_131";30;2;0;100;100
"Subj_131";31;1;0;100;100
"Subj_131";32;4;0;50;50
"Subj_131";33;1;-150;100;-50
"Subj_131";34;2;0;100;100
"Subj_131";35;2;0;100;100
"Subj_131";36;1;-300;100;-200
"Subj_131";37;3;-50;50;0
"Subj_131";38;4;0;50;50
"Subj_131";39;2;0;100;100
"Subj_131";40;4;0;50;50
"Subj_131";41;2;0;100;100
"Subj_131";42;3;-50;50;0
"Subj_131";43;4;0;50;50
"Subj_131";44;2;0;100;100
"Subj_131";45;4;0;50;50
"Subj_131";46;3;-50;50;0
"Subj_131";47;4;0;50;50
"Subj_131";48;2;0;100;100
"Subj_131";49;4;0;50;50
"Subj_131";50;3;0;50;50
"Subj_131";51;4;0;50;50
"Subj_131";52;2;0;100;100
"Subj_131";53;2;0;100;100
"Subj_131";54;3;0;50;50
"Subj_131";55;4;0;50;50
"Subj_131";56;2;0;100;100
"Subj_131";57;4;-250;50;-200
"Subj_131";58;2;0;100;100
"Subj_131";59;3;0;50;50
"Subj_131";60;3;0;50;50
"Subj_131";61;2;0;100;100
"Subj_131";62;2;0;100;100
"Subj_131";63;3;0;50;50
"Subj_131";64;2;0;100;100
"Subj_131";65;2;0;100;100
"Subj_131";66;3;0;50;50
"Subj_131";67;2;-1250;100;-1150
"Subj_131";68;4;0;50;50
"Subj_131";69;4;0;50;50
"Subj_131";70;3;-50;50;0
"Subj_131";71;2;0;100;100
"Subj_131";72;2;0;100;100
"Subj_131";73;4;0;50;50
"Subj_131";74;3;-50;50;0
"Subj_131";75;4;0;50;50
"Subj_131";76;2;0;100;100
"Subj_131";77;3;-50;50;0
"Subj_131";78;2;0;100;100
"Subj_131";79;4;0;50;50
"Subj_131";80;3;0;50;50
"Subj_131";81;2;0;100;100
"Subj_131";82;4;0;50;50
"Subj_131";83;3;0;50;50
"Subj_131";84;4;0;50;50
"Subj_131";85;4;-250;50;-200
"Subj_131";86;2;0;100;100
"Subj_131";87;2;0;100;100
"Subj_131";88;3;-50;50;0
"Subj_131";89;2;0;100;100
"Subj_131";90;4;0;50;50
"Subj_131";91;4;0;50;50
"Subj_131";92;4;0;50;50
"Subj_131";93;3;-50;50;0
"Subj_131";94;4;0;50;50
"Subj_131";95;2;0;100;100
"Subj_131";96;2;-1250;100;-1150
"Subj_131";97;4;0;50;50
"Subj_131";98;2;0;100;100
"Subj_131";99;2;0;100;100
"Subj_131";100;2;0;100;100
"Subj_132";1;4;0;50;50
"Subj_132";2;4;0;50;50
"Subj_132";3;3;-50;50;0
"Subj_132";4;2;0;100;100
"Subj_132";5;1;0;100;100
"Subj_132";6;4;0;50;50
"Subj_132";7;2;0;100;100
"Subj_132";8;1;0;100;100
"Subj_132";9;4;0;50;50
"Subj_132";10;3;0;50;50
"Subj_132";11;1;-250;100;-150
"Subj_132";12;4;-250;50;-200
"Subj_132";13;1;0;100;100
"Subj_132";14;1;-200;100;-100
"Subj_132";15;1;0;100;100
"Subj_132";16;1;-150;100;-50
"Subj_132";17;2;-1250;100;-1150
"Subj_132";18;3;-50;50;0
"Subj_132";19;4;0;50;50
"Subj_132";20;4;0;50;50
"Subj_132";21;4;0;50;50
"Subj_132";22;4;0;50;50
"Subj_132";23;4;0;50;50
"Subj_132";24;4;0;50;50
"Subj_132";25;1;0;100;100
"Subj_132";26;4;0;50;50
"Subj_132";27;4;0;50;50
"Subj_132";28;1;-350;100;-250
"Subj_132";29;3;-50;50;0
"Subj_132";30;2;0;100;100
"Subj_132";31;4;0;50;50
"Subj_132";32;1;-300;100;-200
"Subj_132";33;4;0;50;50
"Subj_132";34;4;0;50;50
"Subj_132";35;4;0;50;50
"Subj_132";36;4;-250;50;-200
"Subj_132";37;3;0;50;50
"Subj_132";38;4;0;50;50
"Subj_132";39;3;-50;50;0
"Subj_132";40;2;0;100;100
"Subj_132";41;1;0;100;100
"Subj_132";42;3;-50;50;0
"Subj_132";43;2;0;100;100
"Subj_132";44;4;0;50;50
"Subj_132";45;1;-300;100;-200
"Subj_132";46;2;0;100;100
"Subj_132";47;3;0;50;50
"Subj_132";48;4;0;50;50
"Subj_132";49;1;0;100;100
"Subj_132";50;1;0;100;100
"Subj_132";51;4;0;50;50
"Subj_132";52;3;0;50;50
"Subj_132";53;4;0;50;50
"Subj_132";54;1;-200;100;-100
"Subj_132";55;3;0;50;50
"Subj_132";56;4;0;50;50
"Subj_132";57;3;-50;50;0
"Subj_132";58;2;0;100;100
"Subj_132";59;4;0;50;50
"Subj_132";60;2;0;100;100
"Subj_132";61;1;0;100;100
"Subj_132";62;4;-250;50;-200
"Subj_132";63;3;0;50;50
"Subj_132";64;2;0;100;100
"Subj_132";65;4;0;50;50
"Subj_132";66;1;0;100;100
"Subj_132";67;4;0;50;50
"Subj_132";68;3;-50;50;0
"Subj_132";69;3;0;50;50
"Subj_132";70;3;-50;50;0
"Subj_132";71;3;0;50;50
"Subj_132";72;3;0;50;50
"Subj_132";73;3;0;50;50
"Subj_132";74;4;0;50;50
"Subj_132";75;3;-50;50;0
"Subj_132";76;3;-50;50;0
"Subj_132";77;3;-50;50;0
"Subj_132";78;3;-50;50;0
"Subj_132";79;4;0;50;50
"Subj_132";80;3;-50;50;0
"Subj_132";81;1;-250;100;-150
"Subj_132";82;4;0;50;50
"Subj_132";83;2;0;100;100
"Subj_132";84;3;0;50;50
"Subj_132";85;4;0;50;50
"Subj_132";86;2;0;100;100
"Subj_132";87;3;-50;50;0
"Subj_132";88;1;-350;100;-250
"Subj_132";89;4;0;50;50
"Subj_132";90;2;0;100;100
"Subj_132";91;4;0;50;50
"Subj_132";92;3;-50;50;0
"Subj_132";93;4;0;50;50
"Subj_132";94;2;0;100;100
"Subj_132";95;4;0;50;50
"Subj_132";96;3;0;50;50
"Subj_132";97;4;0;50;50
"Subj_132";98;3;0;50;50
"Subj_132";99;4;0;50;50
"Subj_132";100;3;0;50;50
"Subj_133";1;2;0;100;100
"Subj_133";2;1;-150;100;-50
"Subj_133";3;2;-1250;100;-1150
"Subj_133";4;3;0;50;50
"Subj_133";5;3;0;50;50
"Subj_133";6;4;0;50;50
"Subj_133";7;3;-50;50;0
"Subj_133";8;4;0;50;50
"Subj_133";9;4;-250;50;-200
"Subj_133";10;3;0;50;50
"Subj_133";11;1;-250;100;-150
"Subj_133";12;3;-50;50;0
"Subj_133";13;4;0;50;50
"Subj_133";14;4;0;50;50
"Subj_133";15;4;0;50;50
"Subj_133";16;4;0;50;50
"Subj_133";17;4;0;50;50
"Subj_133";18;4;0;50;50
"Subj_133";19;4;0;50;50
"Subj_133";20;4;0;50;50
"Subj_133";21;4;0;50;50
"Subj_133";22;3;-50;50;0
"Subj_133";23;1;0;100;100
"Subj_133";24;1;0;100;100
"Subj_133";25;1;-200;100;-100
"Subj_133";26;4;0;50;50
"Subj_133";27;4;0;50;50
"Subj_133";28;2;0;100;100
"Subj_133";29;2;0;100;100
"Subj_133";30;2;0;100;100
"Subj_133";31;4;0;50;50
"Subj_133";32;4;0;50;50
"Subj_133";33;4;0;50;50
"Subj_133";34;2;0;100;100
"Subj_133";35;2;0;100;100
"Subj_133";36;2;0;100;100
"Subj_133";37;2;0;100;100
"Subj_133";38;4;0;50;50
"Subj_133";39;4;0;50;50
"Subj_133";40;4;-250;50;-200
"Subj_133";41;2;0;100;100
"Subj_133";42;2;0;100;100
"Subj_133";43;2;0;100;100
"Subj_133";44;1;-300;100;-200
"Subj_133";45;2;0;100;100
"Subj_133";46;2;0;100;100
"Subj_133";47;2;0;100;100
"Subj_133";48;2;0;100;100
"Subj_133";49;2;-1250;100;-1150
"Subj_133";50;4;0;50;50
"Subj_133";51;4;0;50;50
"Subj_133";52;4;0;50;50
"Subj_133";53;4;0;50;50
"Subj_133";54;3;-50;50;0
"Subj_133";55;4;0;50;50
"Subj_133";56;4;0;50;50
"Subj_133";57;4;0;50;50
"Subj_133";58;2;0;100;100
"Subj_133";59;2;0;100;100
"Subj_133";60;2;0;100;100
"Subj_133";61;2;0;100;100
"Subj_133";62;2;0;100;100
"Subj_133";63;4;-250;50;-200
"Subj_133";64;2;0;100;100
"Subj_133";65;2;0;100;100
"Subj_133";66;2;-1250;100;-1150
"Subj_133";67;4;0;50;50
"Subj_133";68;4;0;50;50
"Subj_133";69;4;0;50;50
"Subj_133";70;4;0;50;50
"Subj_133";71;3;0;50;50
"Subj_133";72;3;-50;50;0
"Subj_133";73;1;0;100;100
"Subj_133";74;1;0;100;100
"Subj_133";75;1;0;100;100
"Subj_133";76;1;-350;100;-250
"Subj_133";77;2;0;100;100
"Subj_133";78;2;0;100;100
"Subj_133";79;2;0;100;100
"Subj_133";80;2;0;100;100
"Subj_133";81;4;0;50;50
"Subj_133";82;4;0;50;50
"Subj_133";83;4;0;50;50
"Subj_133";84;3;0;50;50
"Subj_133";85;3;0;50;50
"Subj_133";86;2;0;100;100
"Subj_133";87;2;0;100;100
"Subj_133";88;2;0;100;100
"Subj_133";89;2;-1250;100;-1150
"Subj_133";90;4;0;50;50
"Subj_133";91;4;0;50;50
"Subj_133";92;4;-250;50;-200
"Subj_133";93;3;0;50;50
"Subj_133";94;3;-50;50;0
"Subj_133";95;1;0;100;100
"Subj_133";96;1;0;100;100
"Subj_133";97;1;-300;100;-200
"Subj_133";98;2;0;100;100
"Subj_133";99;2;0;100;100
"Subj_133";100;2;0;100;100
"Subj_134";1;1;-350;100;-250
"Subj_134";2;1;-200;100;-100
"Subj_134";3;2;0;100;100
"Subj_134";4;3;0;50;50
"Subj_134";5;4;0;50;50
"Subj_134";6;2;0;100;100
"Subj_134";7;3;-50;50;0
"Subj_134";8;1;0;100;100
"Subj_134";9;4;0;50;50
"Subj_134";10;3;0;50;50
"Subj_134";11;1;-250;100;-150
"Subj_134";12;4;0;50;50
"Subj_134";13;3;0;50;50
"Subj_134";14;2;0;100;100
"Subj_134";15;1;-150;100;-50
"Subj_134";16;2;0;100;100
"Subj_134";17;2;0;100;100
"Subj_134";18;3;-50;50;0
"Subj_134";19;2;0;100;100
"Subj_134";20;2;-1250;100;-1150
"Subj_134";21;1;-300;100;-200
"Subj_134";22;4;0;50;50
"Subj_134";23;2;0;100;100
"Subj_134";24;1;0;100;100
"Subj_134";25;2;0;100;100
"Subj_134";26;4;-250;50;-200
"Subj_134";27;3;-50;50;0
"Subj_134";28;1;0;100;100
"Subj_134";29;2;0;100;100
"Subj_134";30;1;0;100;100
"Subj_134";31;4;0;50;50
"Subj_134";32;1;0;100;100
"Subj_134";33;1;0;100;100
"Subj_134";34;4;0;50;50
"Subj_134";35;1;0;100;100
"Subj_134";36;1;0;100;100
"Subj_134";37;1;-250;100;-150
"Subj_134";38;2;0;100;100
"Subj_134";39;1;-150;100;-50
"Subj_134";40;3;0;50;50
"Subj_134";41;1;0;100;100
"Subj_134";42;2;0;100;100
"Subj_134";43;1;-350;100;-250
"Subj_134";44;4;0;50;50
"Subj_134";45;1;0;100;100
"Subj_134";46;3;0;50;50
"Subj_134";47;2;0;100;100
"Subj_134";48;1;-300;100;-200
"Subj_134";49;4;0;50;50
"Subj_134";50;3;-50;50;0
"Subj_134";51;2;0;100;100
"Subj_134";52;1;-200;100;-100
"Subj_134";53;4;0;50;50
"Subj_134";54;2;-1250;100;-1150
"Subj_134";55;3;-50;50;0
"Subj_134";56;2;0;100;100
"Subj_134";57;2;0;100;100
"Subj_134";58;4;0;50;50
"Subj_134";59;3;-50;50;0
"Subj_134";60;1;-200;100;-100
"Subj_134";61;3;0;50;50
"Subj_134";62;2;0;100;100
"Subj_134";63;4;0;50;50
"Subj_134";64;3;-50;50;0
"Subj_134";65;2;0;100;100
"Subj_134";66;1;-350;100;-250
"Subj_134";67;2;0;100;100
"Subj_134";68;2;0;100;100
"Subj_134";69;1;-250;100;-150
"Subj_134";70;4;0;50;50
"Subj_134";71;3;0;50;50
"Subj_134";72;1;0;100;100
"Subj_134";73;2;0;100;100
"Subj_134";74;3;0;50;50
"Subj_134";75;4;0;50;50
"Subj_134";76;1;-300;100;-200
"Subj_134";77;2;-1250;100;-1150
"Subj_134";78;3;0;50;50
"Subj_134";79;4;0;50;50
"Subj_134";80;4;0;50;50
"Subj_134";81;2;0;100;100
"Subj_134";82;4;0;50;50
"Subj_134";83;3;0;50;50
"Subj_134";84;2;0;100;100
"Subj_134";85;1;-150;100;-50
"Subj_134";86;4;-250;50;-200
"Subj_134";87;3;-50;50;0
"Subj_134";88;1;0;100;100
"Subj_134";89;4;0;50;50
"Subj_134";90;2;0;100;100
"Subj_134";91;1;0;100;100
"Subj_134";92;4;0;50;50
"Subj_134";93;1;0;100;100
"Subj_134";94;2;0;100;100
"Subj_134";95;3;-50;50;0
"Subj_134";96;2;0;100;100
"Subj_134";97;4;0;50;50
"Subj_134";98;1;0;100;100
"Subj_134";99;1;0;100;100
"Subj_134";100;3;-50;50;0
"Subj_135";1;2;0;100;100
"Subj_135";2;2;0;100;100
"Subj_135";3;1;-300;100;-200
"Subj_135";4;1;0;100;100
"Subj_135";5;4;0;50;50
"Subj_135";6;4;0;50;50
"Subj_135";7;3;0;50;50
"Subj_135";8;3;0;50;50
"Subj_135";9;2;0;100;100
"Subj_135";10;1;0;100;100
"Subj_135";11;1;-200;100;-100
"Subj_135";12;4;0;50;50
"Subj_135";13;3;-50;50;0
"Subj_135";14;2;-1250;100;-1150
"Subj_135";15;2;0;100;100
"Subj_135";16;2;0;100;100
"Subj_135";17;1;-350;100;-250
"Subj_135";18;1;0;100;100
"Subj_135";19;1;-150;100;-50
"Subj_135";20;4;-250;50;-200
"Subj_135";21;4;0;50;50
"Subj_135";22;3;0;50;50
"Subj_135";23;3;-50;50;0
"Subj_135";24;3;-50;50;0
"Subj_135";25;3;-50;50;0
"Subj_135";26;3;0;50;50
"Subj_135";27;3;0;50;50
"Subj_135";28;3;-50;50;0
"Subj_135";29;3;-50;50;0
"Subj_135";30;3;0;50;50
"Subj_135";31;3;0;50;50
"Subj_135";32;3;0;50;50
"Subj_135";33;3;-50;50;0
"Subj_135";34;4;0;50;50
"Subj_135";35;4;0;50;50
"Subj_135";36;4;0;50;50
"Subj_135";37;4;0;50;50
"Subj_135";38;4;0;50;50
"Subj_135";39;4;0;50;50
"Subj_135";40;4;0;50;50
"Subj_135";41;4;0;50;50
"Subj_135";42;4;0;50;50
"Subj_135";43;4;-250;50;-200
"Subj_135";44;1;0;100;100
"Subj_135";45;1;0;100;100
"Subj_135";46;1;-250;100;-150
"Subj_135";47;2;0;100;100
"Subj_135";48;2;0;100;100
"Subj_135";49;3;0;50;50
"Subj_135";50;3;-50;50;0
"Subj_135";51;3;-50;50;0
"Subj_135";52;3;0;50;50
"Subj_135";53;3;-50;50;0
"Subj_135";54;3;0;50;50
"Subj_135";55;3;-50;50;0
"Subj_135";56;3;-50;50;0
"Subj_135";57;3;-50;50;0
"Subj_135";58;3;0;50;50
"Subj_135";59;3;0;50;50
"Subj_135";60;3;-50;50;0
"Subj_135";61;3;0;50;50
"Subj_135";62;3;0;50;50
"Subj_135";63;4;0;50;50
"Subj_135";64;3;-50;50;0
"Subj_135";65;3;0;50;50
"Subj_135";66;3;0;50;50
"Subj_135";67;3;0;50;50
"Subj_135";68;3;-50;50;0
"Subj_135";69;3;-50;50;0
"Subj_135";70;3;-50;50;0
"Subj_135";71;3;0;50;50
"Subj_135";72;3;0;50;50
"Subj_135";73;3;-50;50;0
"Subj_135";74;3;-50;50;0
"Subj_135";75;3;-50;50;0
"Subj_135";76;3;0;50;50
"Subj_135";77;3;0;50;50
"Subj_135";78;3;0;50;50
"Subj_135";79;3;-50;50;0
"Subj_135";80;3;0;50;50
"Subj_135";81;3;0;50;50
"Subj_135";82;3;-50;50;0
"Subj_135";83;3;-50;50;0
"Subj_135";84;3;-50;50;0
"Subj_135";85;3;-50;50;0
"Subj_135";86;3;0;50;50
"Subj_135";87;3;0;50;50
"Subj_135";88;3;0;50;50
"Subj_135";89;3;-50;50;0
"Subj_135";90;3;-50;50;0
"Subj_135";91;3;-50;50;0
"Subj_135";92;3;-50;50;0
"Subj_135";93;3;0;50;50
"Subj_135";94;3;0;50;50
"Subj_135";95;3;0;50;50
"Subj_135";96;3;0;50;50
"Subj_135";97;3;-50;50;0
"Subj_135";98;3;0;50;50
"Subj_135";99;3;-50;50;0
"Subj_135";100;3;-50;50;0
"Subj_136";1;1;-250;100;-150
"Subj_136";2;4;0;50;50
"Subj_136";3;3;-50;50;0
"Subj_136";4;1;-200;100;-100
"Subj_136";5;4;0;50;50
"Subj_136";6;4;0;50;50
"Subj_136";7;2;0;100;100
"Subj_136";8;2;0;100;100
"Subj_136";9;2;0;100;100
"Subj_136";10;2;0;100;100
"Subj_136";11;2;0;100;100
"Subj_136";12;2;0;100;100
"Subj_136";13;2;0;100;100
"Subj_136";14;2;0;100;100
"Subj_136";15;2;-1250;100;-1150
"Subj_136";16;4;0;50;50
"Subj_136";17;4;0;50;50
"Subj_136";18;4;0;50;50
"Subj_136";19;4;0;50;50
"Subj_136";20;4;0;50;50
"Subj_136";21;1;0;100;100
"Subj_136";22;1;-350;100;-250
"Subj_136";23;3;0;50;50
"Subj_136";24;3;-50;50;0
"Subj_136";25;3;-50;50;0
"Subj_136";26;3;0;50;50
"Subj_136";27;3;-50;50;0
"Subj_136";28;1;0;100;100
"Subj_136";29;1;0;100;100
"Subj_136";30;1;0;100;100
"Subj_136";31;1;0;100;100
"Subj_136";32;2;0;100;100
"Subj_136";33;2;0;100;100
"Subj_136";34;2;0;100;100
"Subj_136";35;2;0;100;100
"Subj_136";36;4;-250;50;-200
"Subj_136";37;3;0;50;50
"Subj_136";38;3;0;50;50
"Subj_136";39;3;0;50;50
"Subj_136";40;3;-50;50;0
"Subj_136";41;1;-150;100;-50
"Subj_136";42;1;-300;100;-200
"Subj_136";43;4;0;50;50
"Subj_136";44;4;0;50;50
"Subj_136";45;4;0;50;50
"Subj_136";46;4;0;50;50
"Subj_136";47;4;0;50;50
"Subj_136";48;2;0;100;100
"Subj_136";49;2;0;100;100
"Subj_136";50;2;0;100;100
"Subj_136";51;2;-1250;100;-1150
"Subj_136";52;4;0;50;50
"Subj_136";53;4;0;50;50
"Subj_136";54;4;0;50;50
"Subj_136";55;4;0;50;50
"Subj_136";56;4;-250;50;-200
"Subj_136";57;1;-350;100;-250
"Subj_136";58;1;-200;100;-100
"Subj_136";59;3;-50;50;0
"Subj_136";60;3;0;50;50
"Subj_136";61;3;0;50;50
"Subj_136";62;3;0;50;50
"Subj_136";63;3;0;50;50
"Subj_136";64;3;-50;50;0
"Subj_136";65;1;-300;100;-200
"Subj_136";66;4;0;50;50
"Subj_136";67;4;0;50;50
"Subj_136";68;4;0;50;50
"Subj_136";69;4;0;50;50
"Subj_136";70;4;0;50;50
"Subj_136";71;4;0;50;50
"Subj_136";72;1;0;100;100
"Subj_136";73;1;0;100;100
"Subj_136";74;1;-250;100;-150
"Subj_136";75;3;-50;50;0
"Subj_136";76;3;-50;50;0
"Subj_136";77;3;-50;50;0
"Subj_136";78;3;0;50;50
"Subj_136";79;3;-50;50;0
"Subj_136";80;1;0;100;100
"Subj_136";81;1;0;100;100
"Subj_136";82;1;0;100;100
"Subj_136";83;4;-250;50;-200
"Subj_136";84;2;0;100;100
"Subj_136";85;2;0;100;100
"Subj_136";86;2;0;100;100
"Subj_136";87;2;0;100;100
"Subj_136";88;3;-50;50;0
"Subj_136";89;1;-150;100;-50
"Subj_136";90;2;0;100;100
"Subj_136";91;4;0;50;50
"Subj_136";92;2;0;100;100
"Subj_136";93;4;0;50;50
"Subj_136";94;2;0;100;100
"Subj_136";95;3;-50;50;0
"Subj_136";96;1;-200;100;-100
"Subj_136";97;3;0;50;50
"Subj_136";98;1;0;100;100
"Subj_136";99;3;0;50;50
"Subj_136";100;1;0;100;100
"Subj_137";1;3;0;50;50
"Subj_137";2;3;-50;50;0
"Subj_137";3;2;0;100;100
"Subj_137";4;1;-150;100;-50
"Subj_137";5;4;0;50;50
"Subj_137";6;1;0;100;100
"Subj_137";7;3;0;50;50
"Subj_137";8;2;0;100;100
"Subj_137";9;4;0;50;50
"Subj_137";10;1;-200;100;-100
"Subj_137";11;3;-50;50;0
"Subj_137";12;2;0;100;100
"Subj_137";13;2;0;100;100
"Subj_137";14;2;0;100;100
"Subj_137";15;2;0;100;100
"Subj_137";16;2;-1250;100;-1150
"Subj_137";17;3;0;50;50
"Subj_137";18;1;-350;100;-250
"Subj_137";19;4;-250;50;-200
"Subj_137";20;2;0;100;100
"Subj_137";21;2;0;100;100
"Subj_137";22;2;0;100;100
"Subj_137";23;2;0;100;100
"Subj_137";24;2;0;100;100
"Subj_137";25;2;0;100;100
"Subj_137";26;2;0;100;100
"Subj_137";27;2;0;100;100
"Subj_137";28;2;-1250;100;-1150
"Subj_137";29;2;0;100;100
"Subj_137";30;2;0;100;100
"Subj_137";31;2;0;100;100
"Subj_137";32;2;0;100;100
"Subj_137";33;2;0;100;100
"Subj_137";34;2;0;100;100
"Subj_137";35;2;-1250;100;-1150
"Subj_137";36;2;0;100;100
"Subj_137";37;2;0;100;100
"Subj_137";38;2;0;100;100
"Subj_137";39;2;0;100;100
"Subj_137";40;2;0;100;100
"Subj_137";41;2;0;100;100
"Subj_137";42;2;0;100;100
"Subj_137";43;3;-50;50;0
"Subj_137";44;3;-50;50;0
"Subj_137";45;3;0;50;50
"Subj_137";46;3;0;50;50
"Subj_137";47;3;-50;50;0
"Subj_137";48;1;0;100;100
"Subj_137";49;1;0;100;100
"Subj_137";50;1;0;100;100
"Subj_137";51;4;0;50;50
"Subj_137";52;4;0;50;50
"Subj_137";53;4;0;50;50
"Subj_137";54;4;0;50;50
"Subj_137";55;4;0;50;50
"Subj_137";56;2;0;100;100
"Subj_137";57;2;0;100;100
"Subj_137";58;2;0;100;100
"Subj_137";59;3;0;50;50
"Subj_137";60;1;0;100;100
"Subj_137";61;4;0;50;50
"Subj_137";62;1;-250;100;-150
"Subj_137";63;4;0;50;50
"Subj_137";64;3;0;50;50
"Subj_137";65;2;0;100;100
"Subj_137";66;3;0;50;50
"Subj_137";67;1;-300;100;-200
"Subj_137";68;3;-50;50;0
"Subj_137";69;3;-50;50;0
"Subj_137";70;3;0;50;50
"Subj_137";71;3;-50;50;0
"Subj_137";72;3;0;50;50
"Subj_137";73;3;-50;50;0
"Subj_137";74;3;-50;50;0
"Subj_137";75;3;-50;50;0
"Subj_137";76;3;-50;50;0
"Subj_137";77;3;-50;50;0
"Subj_137";78;3;0;50;50
"Subj_137";79;3;0;50;50
"Subj_137";80;3;-50;50;0
"Subj_137";81;3;-50;50;0
"Subj_137";82;3;0;50;50
"Subj_137";83;3;0;50;50
"Subj_137";84;3;0;50;50
"Subj_137";85;3;0;50;50
"Subj_137";86;3;-50;50;0
"Subj_137";87;3;0;50;50
"Subj_137";88;3;0;50;50
